,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER,ORIGIN,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,DISTANCE
546513,28,5,AS,SEA,OGG,1429.0,0.0,1400-1459,1831.0,0.0,2640.0
546514,28,5,AS,OGG,PDX,1349.0,0.0,1300-1359,2118.0,0.0,2562.0
546515,28,5,AS,PDX,OGG,1703.0,0.0,1700-1759,2102.0,0.0,2562.0
546516,28,5,AS,LAX,FLL,2146.0,0.0,2100-2159,516.0,0.0,2343.0
546517,28,5,AS,HNL,LAX,1250.0,0.0,1200-1259,2016.0,0.0,2556.0
546518,28,5,AS,SJC,LIH,924.0,0.0,0900-0959,1318.0,0.0,2466.0
546519,28,5,AS,ANC,HNL,1501.0,0.0,1500-1559,1937.0,0.0,2777.0
546520,28,5,AS,HNL,ANC,2139.0,1.0,2100-2159,519.0,1.0,2777.0
546521,28,5,AS,ANC,KOA,1505.0,0.0,1500-1559,1951.0,0.0,2874.0
546522,28,5,AS,KOA,ANC,2137.0,0.0,2100-2159,513.0,0.0,2874.0
546523,28,5,AS,KOA,SEA,1238.0,0.0,1200-1259,2049.0,1.0,2688.0
546524,28,5,AS,OGG,SEA,2211.0,0.0,2200-2259,612.0,0.0,2640.0
546525,28,5,AS,SEA,LIH,1114.0,1.0,1000-1059,1514.0,0.0,2701.0
546526,28,5,AS,KOA,SEA,2252.0,0.0,2300-2359,718.0,0.0,2688.0
546527,28,5,AS,OGG,LAX,1311.0,0.0,1300-1359,2052.0,1.0,2486.0
546528,28,5,AS,SEA,SLC,838.0,0.0,0800-0859,1151.0,1.0,689.0
546529,28,5,AS,SLC,SEA,1241.0,0.0,1200-1259,1347.0,0.0,689.0
546530,28,5,AS,MCI,SEA,1425.0,0.0,1400-1459,1626.0,0.0,1489.0
546531,28,5,AS,HNL,SAN,1508.0,0.0,1500-1559,2227.0,0.0,2614.0
546532,28,5,AS,BOI,SEA,819.0,1.0,0800-0859,913.0,1.0,399.0
546533,28,5,AS,SAN,HNL,658.0,0.0,0700-0759,1102.0,0.0,2614.0
546535,28,5,AS,SEA,BOI,1249.0,1.0,1200-1259,1513.0,1.0,399.0
546536,28,5,AS,SEA,BWI,748.0,0.0,0700-0759,1542.0,0.0,2335.0
546537,28,5,AS,SEA,BUR,1140.0,0.0,1100-1159,1403.0,0.0,937.0
546538,28,5,AS,BOI,SEA,1559.0,1.0,1500-1559,1629.0,1.0,399.0
546539,28,5,AS,ONT,PDX,645.0,0.0,0700-0759,916.0,0.0,838.0
546540,28,5,AS,PDX,ONT,651.0,0.0,0700-0759,909.0,0.0,838.0
546541,28,5,AS,ONT,PDX,1239.0,1.0,1200-1259,1445.0,0.0,838.0
546542,28,5,AS,PDX,ONT,1946.0,0.0,1900-1959,2220.0,0.0,838.0
546543,28,5,AS,FLL,LAX,700.0,0.0,0700-0759,1029.0,1.0,2343.0
546544,28,5,AS,FLL,SEA,830.0,0.0,0800-0859,1228.0,0.0,2717.0
546545,28,5,AS,PHX,SEA,705.0,0.0,0700-0759,925.0,0.0,1107.0
546546,28,5,AS,SEA,PHX,2114.0,0.0,2100-2159,59.0,0.0,1107.0
546547,28,5,AS,KOA,PDX,1407.0,0.0,1400-1459,2158.0,0.0,2607.0
546548,28,5,AS,LAS,SEA,1925.0,0.0,1900-1959,2207.0,0.0,867.0
546549,28,5,AS,PHX,PDX,637.0,0.0,0600-0659,829.0,0.0,1009.0
546550,28,5,AS,SFO,SEA,1352.0,0.0,1400-1459,1552.0,0.0,679.0
546551,28,5,AS,BUR,SEA,1222.0,1.0,1100-1159,1455.0,1.0,937.0
546552,28,5,AS,PSP,SEA,555.0,0.0,0600-0659,847.0,0.0,987.0
546553,28,5,AS,SEA,FLL,2236.0,0.0,2200-2259,714.0,0.0,2717.0
546554,28,5,AS,JFK,LAX,1124.0,0.0,1100-1159,1431.0,0.0,2475.0
546555,28,5,AS,SEA,ANC,2200.0,0.0,2200-2259,51.0,0.0,1448.0
546556,28,5,AS,SFO,DCA,818.0,0.0,0800-0859,1619.0,0.0,2442.0
546557,28,5,AS,DCA,SFO,1805.0,1.0,1700-1759,2106.0,1.0,2442.0
546558,28,5,AS,SEA,ORD,18.0,0.0,0001-0559,614.0,0.0,1721.0
546559,28,5,AS,ORD,SEA,923.0,0.0,0900-0959,1158.0,0.0,1721.0
546560,28,5,AS,SEA,MSP,2025.0,1.0,1800-1859,120.0,1.0,1399.0
546561,28,5,AS,MSP,SEA,631.0,0.0,0600-0659,846.0,0.0,1399.0
546562,28,5,AS,BUR,SEA,744.0,0.0,0800-0859,1037.0,0.0,937.0
546563,28,5,AS,SFO,JFK,857.0,0.0,0900-0959,1742.0,0.0,2586.0
546564,28,5,AS,AUS,SEA,557.0,0.0,0600-0659,915.0,1.0,1770.0
546566,28,5,AS,PDX,SEA,528.0,0.0,0001-0559,631.0,0.0,129.0
546567,28,5,AS,SEA,LAX,925.0,1.0,0900-0959,1212.0,1.0,954.0
546568,28,5,AS,SEA,LAX,2050.0,0.0,2000-2059,2346.0,0.0,954.0
546569,28,5,AS,PDX,BUR,657.0,0.0,0700-0759,917.0,0.0,817.0
546570,28,5,AS,BUR,PDX,1008.0,0.0,1000-1059,1224.0,0.0,817.0
546571,28,5,AS,SAN,BOS,848.0,0.0,0800-0859,1709.0,0.0,2588.0
546572,28,5,AS,AUS,SAN,1614.0,0.0,1600-1659,1727.0,0.0,1164.0
546573,28,5,AS,SAN,AUS,1808.0,1.0,1300-1359,2230.0,1.0,1164.0
546574,28,5,AS,BOS,SAN,1814.0,0.0,1800-1859,2118.0,0.0,2588.0
546575,28,5,AS,JFK,SEA,923.0,0.0,0900-0959,1237.0,0.0,2422.0
546576,28,5,AS,JFK,SEA,1842.0,0.0,1800-1859,2152.0,0.0,2422.0
546577,28,5,AS,SEA,ABQ,743.0,0.0,0700-0759,1211.0,1.0,1180.0
546578,28,5,AS,IAD,SFO,748.0,0.0,0800-0859,1045.0,0.0,2419.0
546579,28,5,AS,IAD,SFO,1841.0,0.0,1800-1859,2201.0,0.0,2419.0
546580,28,5,AS,SEA,IAD,822.0,0.0,0800-0859,1627.0,0.0,2306.0
546581,28,5,AS,SFO,IAD,938.0,0.0,0900-0959,1740.0,0.0,2419.0
546582,28,5,AS,IAD,SEA,1729.0,0.0,1700-1759,2021.0,0.0,2306.0
546583,28,5,AS,SFO,IAD,1603.0,0.0,1500-1559,2355.0,0.0,2419.0
546584,28,5,AS,SEA,SFO,1948.0,0.0,1900-1959,2211.0,0.0,679.0
546585,28,5,AS,SEA,SFO,2235.0,1.0,2100-2159,38.0,1.0,679.0
546586,28,5,AS,IAD,LAX,1702.0,0.0,1700-1759,1930.0,0.0,2288.0
546587,28,5,AS,LAX,IAD,754.0,0.0,0800-0859,1547.0,0.0,2288.0
546588,28,5,AS,SEA,SFO,759.0,0.0,0800-0859,1046.0,1.0,679.0
546589,28,5,AS,PDX,SNA,1728.0,0.0,1700-1759,1955.0,0.0,859.0
546590,28,5,AS,SAN,SEA,2045.0,0.0,2000-2059,2337.0,0.0,1050.0
546591,28,5,AS,SEA,AUS,1752.0,0.0,1800-1859,3.0,0.0,1770.0
546592,28,5,AS,SEA,BUR,2015.0,1.0,1900-1959,2247.0,1.0,937.0
546593,28,5,AS,SNA,PDX,943.0,0.0,0900-0959,1156.0,0.0,859.0
546594,28,5,AS,ABQ,SEA,1345.0,1.0,1200-1259,1619.0,1.0,1180.0
546595,28,5,AS,LAX,LAS,1807.0,0.0,1800-1859,1935.0,0.0,236.0
546596,28,5,AS,SEA,SAN,1610.0,1.0,1500-1559,1901.0,1.0,1050.0
546597,28,5,AS,DEN,SEA,1436.0,0.0,1400-1459,1633.0,0.0,1024.0
546598,28,5,AS,DEN,SEA,1636.0,0.0,1600-1659,1842.0,0.0,1024.0
546599,28,5,AS,DEN,SEA,2015.0,0.0,2000-2059,2217.0,0.0,1024.0
546600,28,5,AS,PDX,SAN,814.0,0.0,0800-0859,1031.0,0.0,933.0
546601,28,5,AS,SAN,PDX,1511.0,0.0,1500-1559,1737.0,0.0,933.0
546602,28,5,AS,ORD,SFO,1738.0,0.0,1700-1759,1949.0,0.0,1846.0
546603,28,5,AS,SFO,ORD,1017.0,0.0,1000-1059,1621.0,0.0,1846.0
546604,28,5,AS,SFO,AUS,846.0,0.0,0800-0859,1422.0,0.0,1504.0
546605,28,5,AS,AUS,SFO,651.0,0.0,0700-0759,838.0,0.0,1504.0
546606,28,5,AS,SEA,SNA,601.0,0.0,0600-0659,853.0,0.0,978.0
546607,28,5,AS,AUS,SFO,1508.0,0.0,1500-1559,1704.0,0.0,1504.0
546608,28,5,AS,SFO,AUS,1906.0,1.0,1800-1859,18.0,1.0,1504.0
546609,28,5,AS,ORD,LAX,1734.0,0.0,1700-1759,2009.0,0.0,1744.0
546610,28,5,AS,LAX,ORD,628.0,0.0,0600-0659,1223.0,0.0,1744.0
546611,28,5,AS,SNA,SEA,2101.0,0.0,2100-2159,2337.0,0.0,978.0
546612,28,5,AS,PDX,SFO,722.0,0.0,0700-0759,914.0,0.0,550.0
546613,28,5,AS,LAS,SEA,926.0,0.0,0900-0959,1211.0,0.0,867.0
546614,28,5,AS,PDX,SFO,1329.0,0.0,1300-1359,1514.0,0.0,550.0
546615,28,5,AS,SFO,MCO,942.0,0.0,0900-0959,1731.0,0.0,2446.0
546616,28,5,AS,MCO,SFO,1855.0,0.0,1900-1959,2222.0,0.0,2446.0
546617,28,5,AS,SFO,PDX,656.0,0.0,0700-0759,828.0,0.0,550.0
546618,28,5,AS,SFO,PDX,1622.0,0.0,1600-1659,1750.0,0.0,550.0
546619,28,5,AS,SEA,SFO,2312.0,1.0,2200-2259,114.0,1.0,679.0
546620,28,5,AS,SAN,SJC,1939.0,0.0,1900-1959,2100.0,0.0,417.0
546623,28,5,AS,SFO,PHX,1659.0,0.0,1600-1659,2002.0,1.0,651.0
546624,28,5,AS,PHX,SFO,2032.0,0.0,2000-2059,2151.0,0.0,651.0
546625,28,5,AS,SEA,SJC,1852.0,0.0,1800-1859,2100.0,0.0,696.0
546626,28,5,AS,SFO,BOS,705.0,0.0,0700-0759,1542.0,0.0,2704.0
546627,28,5,AS,SFO,BOS,2200.0,0.0,2200-2259,640.0,0.0,2704.0
546628,28,5,AS,BOS,SFO,750.0,0.0,0800-0859,1111.0,0.0,2704.0
546629,28,5,AS,BOS,SFO,1704.0,0.0,1700-1759,2026.0,0.0,2704.0
546630,28,5,AS,LAX,BOS,958.0,0.0,1000-1059,1839.0,0.0,2611.0
546631,28,5,AS,BOS,LAX,1936.0,0.0,1900-1959,2248.0,0.0,2611.0
546632,28,5,AS,PDX,SJC,1839.0,0.0,1800-1859,2026.0,0.0,569.0
546633,28,5,AS,SEA,SAN,524.0,0.0,0001-0559,811.0,0.0,1050.0
546634,28,5,AS,SFO,MSY,1214.0,0.0,1200-1259,1816.0,0.0,1911.0
546635,28,5,AS,MSY,SFO,1929.0,0.0,1900-1959,2238.0,0.0,1911.0
546636,28,5,AS,SFO,SEA,653.0,0.0,0700-0759,950.0,1.0,679.0
546637,28,5,AS,SFO,SEA,806.0,0.0,0800-0859,1114.0,1.0,679.0
546638,28,5,AS,JFK,LAX,728.0,0.0,0700-0759,1051.0,0.0,2475.0
546639,28,5,AS,SEA,PDX,2234.0,1.0,2100-2159,2323.0,1.0,129.0
546640,28,5,AS,SEA,OKC,1429.0,1.0,1100-1159,1951.0,1.0,1519.0
546641,28,5,AS,OKC,SEA,2024.0,1.0,1800-1859,2232.0,1.0,1519.0
546642,28,5,AS,SEA,BNA,1019.0,0.0,1000-1059,1632.0,0.0,1978.0
546643,28,5,AS,BNA,SEA,653.0,0.0,0700-0759,1010.0,0.0,1978.0
546644,28,5,AS,SEA,BNA,1734.0,0.0,1700-1759,2358.0,0.0,1978.0
546645,28,5,AS,BNA,SEA,1744.0,0.0,1700-1759,2105.0,0.0,1978.0
546646,28,5,AS,SEA,JFK,1400.0,0.0,1400-1459,2215.0,0.0,2422.0
546647,28,5,AS,SJC,SAN,650.0,0.0,0700-0759,825.0,0.0,417.0
546648,28,5,AS,LAS,LAX,2013.0,0.0,2000-2059,2131.0,0.0,236.0
546649,28,5,AS,LAS,LAX,1316.0,0.0,1300-1359,1426.0,0.0,236.0
546650,28,5,AS,PDX,SEA,557.0,0.0,0600-0659,702.0,0.0,129.0
546651,28,5,AS,LAX,LAS,1614.0,0.0,1600-1659,1717.0,0.0,236.0
546652,28,5,AS,LAX,LAS,1140.0,0.0,1100-1159,1244.0,0.0,236.0
546653,28,5,AS,PDX,SEA,1732.0,0.0,1700-1759,1821.0,0.0,129.0
546654,28,5,AS,LAS,LAX,1926.0,1.0,1700-1759,2056.0,1.0,236.0
546655,28,5,AS,PDX,PSP,1314.0,1.0,1100-1159,1542.0,1.0,873.0
546656,28,5,AS,PSP,PDX,1349.0,0.0,1300-1359,1613.0,0.0,873.0
546657,28,5,AS,PDX,PSP,1540.0,0.0,1500-1559,1758.0,0.0,873.0
546658,28,5,AS,PSP,PDX,1853.0,0.0,1900-1959,2111.0,0.0,873.0
546659,28,5,AS,PSP,SEA,1626.0,1.0,1500-1559,1913.0,1.0,987.0
546660,28,5,AS,SEA,PSP,1356.0,0.0,1300-1359,1640.0,0.0,987.0
546661,28,5,AS,PSP,SEA,1732.0,0.0,1700-1759,2019.0,0.0,987.0
546662,28,5,AS,SEA,PSP,559.0,0.0,0600-0659,900.0,0.0,987.0
546663,28,5,AS,PSP,SEA,943.0,0.0,0900-0959,1248.0,0.0,987.0
546664,28,5,AS,PDX,LAX,1924.0,0.0,1900-1959,2148.0,0.0,834.0
546665,28,5,AS,SEA,SJC,752.0,0.0,0800-0859,1015.0,0.0,696.0
546666,28,5,AS,SJC,SEA,1026.0,0.0,1000-1059,1241.0,0.0,696.0
546667,28,5,AS,LAS,PDX,1405.0,0.0,1400-1459,1626.0,0.0,763.0
546668,28,5,AS,LAS,PDX,1833.0,0.0,1800-1859,2043.0,0.0,763.0
546669,28,5,AS,SEA,LAS,1412.0,1.0,1100-1159,1841.0,1.0,867.0
546670,28,5,AS,LAS,SEA,1347.0,0.0,1300-1359,1630.0,0.0,867.0
546671,28,5,AS,SEA,LAS,1911.0,1.0,1800-1859,2135.0,1.0,867.0
546672,28,5,AS,PDX,LAS,1015.0,0.0,1000-1059,1226.0,0.0,763.0
546673,28,5,AS,PDX,LAS,1520.0,0.0,1500-1559,1734.0,0.0,763.0
546674,28,5,AS,PDX,LAS,1833.0,0.0,1800-1859,2057.0,0.0,763.0
546675,28,5,AS,LAS,SEA,748.0,0.0,0800-0859,1038.0,0.0,867.0
546676,28,5,AS,LAX,SEA,2316.0,1.0,2200-2259,146.0,1.0,954.0
546677,28,5,AS,SEA,DEN,1007.0,1.0,0900-0959,1349.0,1.0,1024.0
546678,28,5,AS,SEA,DEN,1155.0,0.0,1200-1259,1531.0,0.0,1024.0
546679,28,5,AS,SEA,DEN,1556.0,1.0,1500-1559,1933.0,1.0,1024.0
546680,28,5,AS,SEA,LAS,1121.0,1.0,1000-1059,1350.0,1.0,867.0
546681,28,5,AS,SEA,CMH,1050.0,1.0,0900-0959,1819.0,1.0,2016.0
546682,28,5,AS,CMH,SEA,1906.0,1.0,1800-1859,2116.0,1.0,2016.0
546683,28,5,AS,SFO,SEA,550.0,0.0,0600-0659,751.0,0.0,679.0
546684,28,5,AS,SEA,SFO,949.0,0.0,0900-0959,1201.0,0.0,679.0
546685,28,5,AS,SEA,SFO,1356.0,1.0,1100-1159,1621.0,1.0,679.0
546686,28,5,AS,SEA,SFO,622.0,0.0,0600-0659,828.0,0.0,679.0
546687,28,5,AS,SEA,SFO,1735.0,0.0,1700-1759,1941.0,0.0,679.0
546688,28,5,AS,SFO,SEA,1624.0,0.0,1600-1659,1841.0,0.0,679.0
546689,28,5,AS,SEA,SFO,1816.0,0.0,1800-1859,2040.0,0.0,679.0
546690,28,5,AS,SFO,SEA,1802.0,0.0,1800-1859,2003.0,0.0,679.0
546691,28,5,AS,SFO,SEA,2338.0,1.0,2200-2259,129.0,1.0,679.0
546692,28,5,AS,PDX,LAS,812.0,1.0,0700-0759,1026.0,1.0,763.0
546693,28,5,AS,LAS,PDX,1112.0,1.0,1000-1059,1332.0,1.0,763.0
546694,28,5,AS,PDX,LAX,554.0,0.0,0600-0659,824.0,0.0,834.0
546695,28,5,AS,LAS,SEA,1215.0,1.0,1100-1159,1506.0,1.0,867.0
546696,28,5,AS,SEA,PSP,1017.0,0.0,1000-1059,1302.0,0.0,987.0
546697,28,5,AS,LAX,PDX,651.0,0.0,0700-0759,929.0,0.0,834.0
546698,28,5,AS,LAX,PDX,1814.0,0.0,1800-1859,2032.0,0.0,834.0
546699,28,5,AS,LAX,PDX,1717.0,0.0,1700-1759,1934.0,0.0,834.0
546700,28,5,AS,LAX,PDX,2133.0,1.0,1900-1959,2344.0,1.0,834.0
546701,28,5,AS,SJC,PDX,1459.0,0.0,1500-1559,1654.0,0.0,569.0
546702,28,5,AS,SJC,SAN,1123.0,0.0,1100-1159,1356.0,1.0,417.0
546703,28,5,AS,SLC,SEA,2147.0,1.0,1900-1959,2305.0,1.0,689.0
546704,28,5,AS,LAX,IAD,1655.0,0.0,1700-1759,49.0,0.0,2288.0
546705,28,5,AS,EWR,PDX,1805.0,1.0,1700-1759,2115.0,0.0,2434.0
546706,28,5,AS,SFO,SEA,1453.0,0.0,1500-1559,1648.0,0.0,679.0
546707,28,5,AS,PDX,SFO,547.0,0.0,0600-0659,727.0,0.0,550.0
546708,28,5,AS,SEA,MSP,1044.0,1.0,1000-1059,1555.0,0.0,1399.0
546709,28,5,AS,MSP,SEA,1649.0,0.0,1600-1659,1845.0,0.0,1399.0
546710,28,5,AS,SFO,SEA,1205.0,0.0,1200-1259,1402.0,0.0,679.0
546711,28,5,AS,SAN,SJC,918.0,0.0,0900-0959,1056.0,0.0,417.0
546712,28,5,AS,LAS,SFO,553.0,0.0,0600-0659,717.0,0.0,414.0
546713,28,5,AS,SFO,LAS,553.0,0.0,0600-0659,731.0,0.0,414.0
546714,28,5,AS,LAX,SFO,948.0,0.0,1000-1059,1106.0,0.0,337.0
546715,28,5,AS,SFO,LAS,1958.0,0.0,2000-2059,2124.0,0.0,414.0
546716,28,5,AS,SFO,LAS,711.0,0.0,0700-0759,859.0,0.0,414.0
546717,28,5,AS,LAS,SFO,737.0,0.0,0700-0759,912.0,0.0,414.0
546718,28,5,AS,SFO,LAS,1133.0,0.0,1100-1159,1319.0,0.0,414.0
546719,28,5,AS,LAS,SFO,1122.0,0.0,1100-1159,1250.0,0.0,414.0
546720,28,5,AS,LAS,SFO,936.0,0.0,0900-0959,1125.0,0.0,414.0
546721,28,5,AS,SFO,LAS,1704.0,1.0,1500-1559,1846.0,1.0,414.0
546722,28,5,AS,LAS,SFO,1441.0,1.0,1300-1359,1610.0,1.0,414.0
546723,28,5,AS,SFO,LAS,1720.0,0.0,1700-1759,1852.0,0.0,414.0
546724,28,5,AS,LAS,SFO,1922.0,1.0,1500-1559,2056.0,1.0,414.0
546725,28,5,AS,LAS,SFO,1924.0,1.0,1800-1859,2101.0,1.0,414.0
546726,28,5,AS,SFO,LAS,2228.0,0.0,2200-2259,2350.0,0.0,414.0
546727,28,5,AS,LAS,SFO,1946.0,0.0,1900-1959,2141.0,0.0,414.0
546728,28,5,AS,SFO,LAX,729.0,0.0,0700-0759,855.0,0.0,337.0
546729,28,5,AS,LAX,SFO,1541.0,1.0,1500-1559,1652.0,1.0,337.0
546730,28,5,AS,SFO,LAX,1311.0,1.0,1200-1259,1438.0,1.0,337.0
546731,28,5,AS,LAX,SFO,1126.0,0.0,1100-1159,1244.0,0.0,337.0
546732,28,5,AS,SFO,LAX,1358.0,0.0,1400-1459,1523.0,0.0,337.0
546733,28,5,AS,LAX,SFO,1322.0,0.0,1300-1359,1435.0,0.0,337.0
546734,28,5,AS,SFO,LAX,1607.0,0.0,1600-1659,1738.0,0.0,337.0
546735,28,5,AS,LAX,SFO,1956.0,0.0,2000-2059,2124.0,0.0,337.0
546736,28,5,AS,LAX,SFO,747.0,0.0,0800-0859,919.0,0.0,337.0
546737,28,5,AS,SFO,LAX,1725.0,0.0,1700-1759,1850.0,0.0,337.0
546738,28,5,AS,SFO,SEA,2007.0,0.0,2000-2059,2210.0,0.0,679.0
546739,28,5,AS,SFO,LAX,1934.0,0.0,1900-1959,2127.0,0.0,337.0
546740,28,5,AS,LAX,SFO,1848.0,0.0,1900-1959,2025.0,0.0,337.0
546741,28,5,AS,SFO,LAX,853.0,0.0,0900-0959,1029.0,0.0,337.0
546742,28,5,AS,LAX,SFO,1717.0,1.0,1700-1759,1827.0,0.0,337.0
546743,28,5,AS,SFO,SAN,819.0,0.0,0800-0859,953.0,0.0,447.0
546744,28,5,AS,SFO,SAN,1742.0,0.0,1700-1759,1916.0,0.0,447.0
546745,28,5,AS,SAN,SFO,850.0,0.0,0900-0959,1018.0,0.0,447.0
546746,28,5,AS,SFO,SAN,1213.0,0.0,1200-1259,1349.0,0.0,447.0
546747,28,5,AS,SAN,SFO,623.0,0.0,0600-0659,756.0,0.0,447.0
546748,28,5,AS,SAN,SFO,1446.0,0.0,1400-1459,1619.0,0.0,447.0
546749,28,5,AS,SFO,SAN,1948.0,0.0,1900-1959,2110.0,0.0,447.0
546750,28,5,AS,SAN,SFO,1900.0,1.0,1800-1859,2037.0,1.0,447.0
546751,28,5,AS,SFO,SAN,625.0,0.0,0600-0659,751.0,0.0,447.0
546752,28,5,AS,SAN,SFO,2018.0,1.0,1900-1959,2156.0,1.0,447.0
546753,28,5,AS,SFO,LAX,1045.0,0.0,1000-1059,1207.0,0.0,337.0
546754,28,5,AS,SEA,SFO,1008.0,1.0,0900-0959,1219.0,1.0,679.0
546755,28,5,AS,SEA,LAS,839.0,1.0,0800-0859,1136.0,1.0,867.0
546756,28,5,AS,PDX,SJC,555.0,0.0,0600-0659,743.0,0.0,569.0
546757,28,5,AS,PDX,SEA,1606.0,1.0,1500-1559,1656.0,1.0,129.0
546758,28,5,AS,SEA,PDX,1343.0,0.0,1300-1359,1436.0,0.0,129.0
546759,28,5,AS,SEA,GEG,1002.0,0.0,1000-1059,1110.0,0.0,224.0
546760,28,5,AS,OAK,PDX,935.0,1.0,0900-0959,1103.0,0.0,543.0
546761,28,5,AS,PDX,OAK,704.0,1.0,0600-0659,851.0,1.0,543.0
546762,28,5,AS,PDX,SEA,857.0,1.0,0800-0859,1000.0,1.0,129.0
546763,28,5,AS,SEA,PDX,1731.0,0.0,1700-1759,1818.0,0.0,129.0
546766,28,5,AS,SEA,SLC,1753.0,1.0,1600-1659,2111.0,1.0,689.0
546767,28,5,AS,TUS,SEA,821.0,0.0,0800-0859,1050.0,0.0,1216.0
546768,28,5,AS,SEA,SJC,1332.0,0.0,1300-1359,1543.0,0.0,696.0
546770,28,5,AS,SEA,TUS,2011.0,1.0,1900-1959,2351.0,0.0,1216.0
546771,28,5,AS,IAD,LAX,659.0,0.0,0700-0759,927.0,0.0,2288.0
546772,28,5,AS,JFK,PDX,1256.0,0.0,1300-1359,1602.0,0.0,2454.0
571580,29,6,AS,DCA,SEA,759.0,0.0,0800-0859,1043.0,0.0,2329.0
571581,29,6,AS,SEA,DCA,1349.0,0.0,1300-1359,2135.0,0.0,2329.0
571582,29,6,AS,DCA,SEA,1723.0,0.0,1700-1759,2019.0,0.0,2329.0
571583,29,6,AS,SEA,DCA,816.0,0.0,0800-0859,1608.0,0.0,2329.0
571584,29,6,AS,DCA,LAX,907.0,0.0,0900-0959,1125.0,0.0,2311.0
571585,29,6,AS,LAX,DCA,1319.0,0.0,1300-1359,2057.0,0.0,2311.0
571586,29,6,AS,JFK,SEA,726.0,0.0,0700-0759,1050.0,0.0,2422.0
571587,29,6,AS,SEA,EWR,813.0,0.0,0800-0859,1617.0,0.0,2402.0
571588,29,6,AS,MCO,SEA,655.0,0.0,0700-0759,1023.0,0.0,2554.0
571589,29,6,AS,SEA,MCO,2253.0,1.0,2100-2159,719.0,1.0,2554.0
571590,29,6,AS,EWR,SEA,1625.0,0.0,1600-1659,1926.0,0.0,2402.0
571591,29,6,AS,SEA,EWR,1541.0,0.0,1500-1559,2343.0,0.0,2402.0
571592,29,6,AS,BOS,SEA,1706.0,1.0,1600-1659,2023.0,0.0,2496.0
571593,29,6,AS,SEA,MCO,837.0,0.0,0800-0859,1657.0,0.0,2554.0
571594,29,6,AS,PHL,SEA,1650.0,0.0,1600-1659,2016.0,0.0,2378.0
571595,29,6,AS,SEA,JFK,2327.0,1.0,2300-2359,719.0,0.0,2422.0
571596,29,6,AS,MCO,SEA,1707.0,0.0,1700-1759,2031.0,0.0,2554.0
571597,29,6,AS,SEA,ORD,826.0,0.0,0800-0859,1425.0,0.0,1721.0
571598,29,6,AS,ORD,SEA,1950.0,0.0,1900-1959,2214.0,0.0,1721.0
571599,29,6,AS,SEA,BOS,747.0,0.0,0700-0759,1609.0,0.0,2496.0
571600,29,6,AS,SEA,BOS,1631.0,0.0,1600-1659,37.0,0.0,2496.0
571601,29,6,AS,BOS,SEA,658.0,0.0,0700-0759,1026.0,0.0,2496.0
571602,29,6,AS,SEA,ORD,1745.0,0.0,1700-1759,2332.0,0.0,1721.0
571603,29,6,AS,ORD,SEA,554.0,0.0,0600-0659,841.0,0.0,1721.0
571604,29,6,AS,PDX,BOS,921.0,0.0,0900-0959,1728.0,0.0,2537.0
571605,29,6,AS,SEA,PHL,728.0,0.0,0700-0759,1519.0,0.0,2378.0
571606,29,6,AS,BOS,PDX,1830.0,0.0,1800-1859,2139.0,0.0,2537.0
571607,29,6,AS,FLL,SEA,1826.0,1.0,1800-1859,2152.0,0.0,2717.0
571608,29,6,AS,SEA,ORD,1230.0,0.0,1200-1259,1826.0,0.0,1721.0
571609,29,6,AS,SEA,FLL,814.0,0.0,0800-0859,1721.0,0.0,2717.0
571610,29,6,AS,ORD,SEA,1346.0,0.0,1300-1359,1603.0,0.0,1721.0
571611,29,6,AS,ADQ,ANC,1747.0,0.0,1700-1759,1832.0,0.0,253.0
571612,29,6,AS,ANC,BET,948.0,0.0,0900-0959,1106.0,0.0,399.0
571613,29,6,AS,BET,ANC,1203.0,0.0,1200-1259,1312.0,0.0,399.0
571616,29,6,AS,ANC,ADQ,1552.0,0.0,1500-1559,1716.0,1.0,253.0
571617,29,6,AS,BRW,ANC,1926.0,0.0,1900-1959,2124.0,0.0,725.0
571618,29,6,AS,SCC,BRW,1748.0,0.0,1800-1859,1834.0,0.0,204.0
571619,29,6,AS,ANC,SCC,1527.0,0.0,1500-1559,1709.0,0.0,626.0
571620,29,6,AS,FAI,ANC,1318.0,0.0,1300-1359,1430.0,0.0,261.0
571621,29,6,AS,SCC,BRW,929.0,0.0,0900-0959,1028.0,0.0,204.0
571622,29,6,AS,BRW,FAI,1100.0,0.0,1100-1159,1223.0,0.0,503.0
571623,29,6,AS,ANC,SCC,711.0,0.0,0700-0759,852.0,0.0,626.0
571624,29,6,AS,SEA,ANC,1353.0,0.0,1400-1459,1658.0,0.0,1448.0
571627,29,6,AS,JNU,YAK,1019.0,0.0,1000-1059,1144.0,1.0,198.0
571628,29,6,AS,SEA,JNU,758.0,0.0,0700-0759,955.0,1.0,909.0
571629,29,6,AS,YAK,CDV,1207.0,0.0,1200-1259,1317.0,1.0,213.0
571630,29,6,AS,CDV,ANC,1345.0,0.0,1300-1359,1438.0,0.0,160.0
571631,29,6,AS,ANC,JNU,733.0,0.0,0700-0759,855.0,0.0,571.0
571632,29,6,AS,SIT,KTN,1135.0,0.0,1100-1159,1220.0,0.0,183.0
